Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,animal,location,object,eventno
165,1602319768632,10/10/2020 08:49:28,1602319767690,-7,10/10/2020 01:49:27,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,11,49,3,iti,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,,1,encoding_trial,kangaroo,book,treehouse,7
166,1602319768632,10/10/2020 08:49:28,1602319768235,-7,10/10/2020 01:49:28,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,23,50,1,fixation,fixation,fixation,545.307999999728,,,,,0,1,0,,,,,1,encoding_trial,wolf,trophy,university,18
167,1602319775193,10/10/2020 08:49:35,1602319774218,-7,10/10/2020 01:49:34,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,23,50,2,stimuli,timelimit,timelimit_screen,5983.094000000041,,,,,0,1,0,,,1,,1,encoding_trial,wolf,trophy,university,18
168,1602319775974,10/10/2020 08:49:35,1602319774719,-7,10/10/2020 01:49:34,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,23,50,3,iti,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,,1,encoding_trial,wolf,trophy,university,18
169,1602319775974,10/10/2020 08:49:35,1602319775269,-7,10/10/2020 01:49:35,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,28,51,1,fixation,fixation,fixation,549.9780000001192,,,,,0,1,0,,,,,1,encoding_trial,panda,lamp,cafe,22
170,1602319781381,10/10/2020 08:49:41,1602319781252,-7,10/10/2020 01:49:41,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,28,51,2,stimuli,timelimit,timelimit_screen,5983.094000000041,,,,,0,1,0,,,1,,1,encoding_trial,panda,lamp,cafe,22
171,1602319782201,10/10/2020 08:49:42,1602319781752,-7,10/10/2020 01:49:41,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,28,51,3,iti,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,,1,encoding_trial,panda,lamp,cafe,22
172,1602319782454,10/10/2020 08:49:42,1602319782310,-7,10/10/2020 01:49:42,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,25,52,1,fixation,fixation,fixation,558.0540000000037,,,,,0,1,0,,,,,1,encoding_trial,koala,handbag,stadium,19
173,1602319788412,10/10/2020 08:49:48,1602319788293,-7,10/10/2020 01:49:48,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,25,52,2,stimuli,timelimit,timelimit_screen,5983.094000000041,,,,,0,1,0,,,1,,1,encoding_trial,koala,handbag,stadium,19
174,1602319789012,10/10/2020 08:49:49,1602319788793,-7,10/10/2020 01:49:48,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,25,52,3,iti,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,,1,encoding_trial,koala,handbag,stadium,19
175,1602319789543,10/10/2020 08:49:49,1602319789343,-7,10/10/2020 01:49:49,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,42,53,1,fixation,fixation,fixation,549.9780000001192,,,,,0,1,0,,,,,1,encoding_trial,crocodile,hat,bus stop ,35
176,1602319795459,10/10/2020 08:49:55,1602319795326,-7,10/10/2020 01:49:55,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,42,53,2,stimuli,timelimit,timelimit_screen,5983.094000000041,,,,,0,1,0,,,1,,1,encoding_trial,crocodile,hat,bus stop ,35
177,1602319795943,10/10/2020 08:49:55,1602319795826,-7,10/10/2020 01:49:55,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,42,53,3,iti,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,,1,encoding_trial,crocodile,hat,bus stop ,35
178,1602319796506,10/10/2020 08:49:56,1602319796371,-7,10/10/2020 01:49:56,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,61,54,1,fixation,fixation,fixation,545.2479999996722,,,,,0,1,0,,,,,1,encoding_trial,crab,calculator,museum,52
179,1602319802558,10/10/2020 08:50:02,1602319802354,-7,10/10/2020 01:50:02,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,61,54,2,stimuli,timelimit,timelimit_screen,5983.094000000041,,,,,0,1,0,,,1,,1,encoding_trial,crab,calculator,museum,52
180,1602319803214,10/10/2020 08:50:03,1602319802855,-7,10/10/2020 01:50:02,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,61,54,3,iti,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,,1,encoding_trial,crab,calculator,museum,52
181,1602319803667,10/10/2020 08:50:03,1602319803405,-7,10/10/2020 01:50:03,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,26,55,1,fixation,fixation,fixation,549.9780000001192,,,,,0,1,0,,,,,1,encoding_trial,lizard,violin,garage,20
182,1602319810216,10/10/2020 08:50:10,1602319809388,-7,10/10/2020 01:50:09,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,26,55,2,stimuli,timelimit,timelimit_screen,5983.094000000041,,,,,0,1,0,,,1,,1,encoding_trial,lizard,violin,garage,20
183,1602319810419,10/10/2020 08:50:10,1602319809887,-7,10/10/2020 01:50:09,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,26,55,3,iti,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,,1,encoding_trial,lizard,violin,garage,20
184,1602319810720,10/10/2020 08:50:10,1602319810432,-7,10/10/2020 01:50:10,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,21,56,1,fixation,fixation,fixation,545.3330000001006,,,,,0,1,0,,,,,1,encoding_trial,hamster,statue,cruise ship,16
185,1602319816571,10/10/2020 08:50:16,1602319816417,-7,10/10/2020 01:50:16,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,21,56,2,stimuli,timelimit,timelimit_screen,5983.094000000041,,,,,0,1,0,,,1,,1,encoding_trial,hamster,statue,cruise ship,16
186,1602319817172,10/10/2020 08:50:17,1602319816916,-7,10/10/2020 01:50:16,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,encoding,21,56,3,iti,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,,1,encoding_trial,hamster,statue,cruise ship,16
187,1602319817438,10/10/2020 08:50:17,1602319816921,-7,10/10/2020 01:50:16,20655,19,task-mr21,,7156481,BLIND,2080728,,complete,,5f816ab52a2eb421608a7fc6,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.75,1440x900,1440x798,,Encoding,16,6,attention-pass,attention-pass,encoding,,,END TASK,,,,,2184197,,,,,0,1,0,,,,,,,,,,
1,1602317836510,10/10/2020 08:17:16,1602317837262,-4,10/10/2020 04:17:17,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1602318000558,10/10/2020 08:20:00,1602317999456,-4,10/10/2020 04:19:59,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,1,1,1,inst1,Zone2,continue_button,161737.42999999376,,,,,0,1,0,,,,,,instructions,,,,
3,1602318034879,10/10/2020 08:20:34,1602318033848,-4,10/10/2020 04:20:33,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,1,1,2,inst2,advancementZone,continue_button,34128.94000000961,,,,,0,1,0,,,,,,instructions,,,,
4,1602318062533,10/10/2020 08:21:02,1602318061756,-4,10/10/2020 04:21:01,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,1,1,3,inst3,Zone5,continue_button,27728.375000006054,,,,,0,1,0,,,,,,instructions,,,,
5,1602318063096,10/10/2020 08:21:03,1602318062346,-4,10/10/2020 04:21:02,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,1,1,4,iti,fixation,timelimit_screen,500.5909999999858,,,,,0,1,0,,,1,,,instructions,,,,
6,1602318063096,10/10/2020 08:21:03,1602318062947,-4,10/10/2020 04:21:02,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,2,1,1,fixation,fixation,fixation,689.2450000000244,,,,,0,1,0,,,,,,encoding_trial,meerkat,map,airport,55
7,1602318068098,10/10/2020 08:21:08,1602318068922,-4,10/10/2020 04:21:08,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,2,1,2,stimuli,timelimit,timelimit_screen,5980.5779999999795,,,,,0,1,0,,,1,,,encoding_trial,meerkat,map,airport,55
8,1602318068754,10/10/2020 08:21:08,1602318069411,-4,10/10/2020 04:21:09,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,2,1,3,iti,fixation,timelimit_screen,492.5709999999963,,,,,0,1,0,,,1,,,encoding_trial,meerkat,map,airport,55
9,1602318069380,10/10/2020 08:21:09,1602318069975,-4,10/10/2020 04:21:09,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,3,2,1,fixation,fixation,fixation,563.7200000000012,,,,,0,1,0,,,,,,encoding_trial,shark,torch,campsite,56
10,1602318075145,10/10/2020 08:21:15,1602318075942,-4,10/10/2020 04:21:15,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,3,2,2,stimuli,timelimit,timelimit_screen,5964.531000000017,,,,,0,1,0,,,1,,,encoding_trial,shark,torch,campsite,56
11,1602318076350,10/10/2020 08:21:16,1602318076450,-4,10/10/2020 04:21:16,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,3,2,3,iti,fixation,timelimit_screen,508.625,,,,,0,1,0,,,1,,,encoding_trial,shark,torch,campsite,56
12,1602318093644,10/10/2020 08:21:33,1602318092712,-4,10/10/2020 04:21:32,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,4,1,1,Screen 1,advancementZone,continue_button,15957.760000004782,,,,,0,1,0,,,,,,end_practice,,,,
13,1602318115439,10/10/2020 08:21:55,1602318114309,-4,10/10/2020 04:21:54,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,4,1,2,Screen 2,advancementZone,continue_button,21516.285000005155,,,,,0,1,0,,,,,,end_practice,,,,
14,1602318116771,10/10/2020 08:21:56,1602318114792,-4,10/10/2020 04:21:54,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,4,1,3,iti,fixation,timelimit_screen,500.61800000001676,,,,,0,1,0,,,1,,,end_practice,,,,
15,1602318116771,10/10/2020 08:21:56,1602318115354,-4,10/10/2020 04:21:55,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,53,3,1,fixation,fixation,fixation,562.9349999999977,,,,,0,1,0,,,,,1,encoding_trial,aardvark,pen,nightclub,45
16,1602318120519,10/10/2020 08:22:00,1602318121318,-4,10/10/2020 04:22:01,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,53,3,2,stimuli,timelimit,timelimit_screen,5964.728999999992,,,,,0,1,0,,,1,,1,encoding_trial,aardvark,pen,nightclub,45
17,1602318121128,10/10/2020 08:22:01,1602318121827,-4,10/10/2020 04:22:01,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,53,3,3,iti,fixation,timelimit_screen,508.89299999998184,,,,,0,1,0,,,1,,1,encoding_trial,aardvark,pen,nightclub,45
18,1602318121816,10/10/2020 08:22:01,1602318122390,-4,10/10/2020 04:22:02,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,35,4,1,fixation,fixation,fixation,563.1479999999865,,,,,0,1,0,,,,,1,encoding_trial,reindeer,paintbrush,restaurant,29
19,1602318127590,10/10/2020 08:22:07,1602318128375,-4,10/10/2020 04:22:08,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,35,4,2,stimuli,timelimit,timelimit_screen,5981.2880000000005,,,,,0,1,0,,,1,,1,encoding_trial,reindeer,paintbrush,restaurant,29
20,1602318128152,10/10/2020 08:22:08,1602318128869,-4,10/10/2020 04:22:08,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,35,4,3,iti,fixation,timelimit_screen,493.01600000000326,,,,,0,1,0,,,1,,1,encoding_trial,reindeer,paintbrush,restaurant,29
21,1602318128699,10/10/2020 08:22:08,1602318129421,-4,10/10/2020 04:22:09,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,48,5,1,fixation,fixation,fixation,554.3330000000424,,,,,0,1,0,,,,,1,encoding_trial,elephant,shoe,cinema,40
22,1602318134564,10/10/2020 08:22:14,1602318135395,-4,10/10/2020 04:22:15,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,48,5,2,stimuli,timelimit,timelimit_screen,5973.069999999949,,,,,0,1,0,,,1,,1,encoding_trial,elephant,shoe,cinema,40
23,1602318135251,10/10/2020 08:22:15,1602318135894,-4,10/10/2020 04:22:15,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,48,5,3,iti,fixation,timelimit_screen,500.6620000000112,,,,,0,1,0,,,1,,1,encoding_trial,elephant,shoe,cinema,40
24,1602318136503,10/10/2020 08:22:16,1602318136449,-4,10/10/2020 04:22:16,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,47,6,1,fixation,fixation,fixation,554.6280000000261,,,,,0,1,0,,,,,1,encoding_trial,squirrel,drum,supermarket,39
25,1602318141642,10/10/2020 08:22:21,1602318142424,-4,10/10/2020 04:22:22,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,47,6,2,stimuli,timelimit,timelimit_screen,5973.343999999983,,,,,0,1,0,,,1,,1,encoding_trial,squirrel,drum,supermarket,39
26,1602318142293,10/10/2020 08:22:22,1602318142934,-4,10/10/2020 04:22:22,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,47,6,3,iti,fixation,timelimit_screen,508.8950000000186,,,,,0,1,0,,,1,,1,encoding_trial,squirrel,drum,supermarket,39
27,1602318142922,10/10/2020 08:22:22,1602318143481,-4,10/10/2020 04:22:23,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,43,7,1,fixation,fixation,fixation,546.3969999999972,,,,,0,1,0,,,,,1,encoding_trial,frog,banana,city,36
28,1602318148645,10/10/2020 08:22:28,1602318149461,-4,10/10/2020 04:22:29,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,43,7,2,stimuli,timelimit,timelimit_screen,5981.5839999999735,,,,,0,1,0,,,1,,1,encoding_trial,frog,banana,city,36
29,1602318149458,10/10/2020 08:22:29,1602318149968,-4,10/10/2020 04:22:29,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,43,7,3,iti,fixation,timelimit_screen,508.88200000004144,,,,,0,1,0,,,1,,1,encoding_trial,frog,banana,city,36
30,1602318149989,10/10/2020 08:22:29,1602318150581,-4,10/10/2020 04:22:30,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,45,8,1,fixation,fixation,fixation,613.4349999999977,,,,,0,1,0,,,,,1,encoding_trial,horse,phone,kitchen,37
31,1602318157551,10/10/2020 08:22:37,1602318156552,-4,10/10/2020 04:22:36,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,45,8,2,stimuli,timelimit,timelimit_screen,5964.809999999998,,,,,0,1,0,,,1,,1,encoding_trial,horse,phone,kitchen,37
32,1602318158363,10/10/2020 08:22:38,1602318157038,-4,10/10/2020 04:22:37,20655,19,task-mr21,,7156499,BLIND,2080749,,complete,,5f816ab457a66d20c74d22e2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.135,1366x768,1366x695,,Encoding,16,2,attention-pass,attention-pass,encoding,encoding,45,8,3,iti,fixation,timelimit_screen,492.43899999995483,,,,,0,1,0,,,1,,1,encoding_trial,horse,phone,kitchen,37
